"Tektronix MDO34, version v1.4.26, serial number C017180"
"Bus Definition: SPI"
 Time, MOSI, MISO
5.993523e-03, 03 54 93 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 77 05 37 E5 6F 0B 66 CA DF 13 BC 94 BE 31 58 29 7C 67 70 52 F9 D6 60 84 F2 BD C1 07 F8 9B 83 8D 72 37 E0 22 65 2C 98 27 03 10 DD FE 37 20 C1 E1 F8 00 D1 CD 32 82 4B 70 37 38 22 9A 31 77 80 C0  
6.015424e-03, 03 54 93 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 44 35 33 E9 26 E6 0E 04 83 A8 66 A6 40 8D 07 EB EF 80 80 8A D7 3B 1D 00 67 12 D0 59 14 D0 48 E0 23 41 57 E8 01 52 8E 5E 04 06 02 A6 40 3F CA 22 80 50 43 F0 12 A7 DD 10 96 80 B2 92 D3 6E 08 D0  
6.037325e-03, 03 54 94 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 1F 7A 81 9A 9F 80 66 5D FF FF FF 7F C6 FF FF FF 84 93 08 12 26 28 24 44 F3 FC 2D 69 E0 5B 27 F1 0F 30 4A 1C 03 BE 59 69 ED 01 63 99 95 5E BA 72 55 55 45 54 01 ED 03 21 7C 02 81 18 BB 04 10 04  
6.059226e-03, 03 54 94 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 2C D0 EF 8F 6C E2 A6 0E DB 1D C0 0E 60 07 9B B8 36 8A 5B 1D 50 ED AE BA 7F FF FF BF FB FF FF FF 42 0D 7C 2D A0 13 04 23 BF 9A D8 20 30 8E 66 CE C2 38 94 58 A5 BC 89 C4 13 E8 89 91 0A A1 F2 88  
6.081126e-03, 03 54 94 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 09 04 24 02 3E 22 10 D0 F9 0B 74 83 05 9D 2A D0 BC 50 09 CC 27 82 72 DD 9B 74 05 3C E0 42 26 AC E8 04 82 4F 35 D0 1E 08 CC BF 21 D7 C5 28 0F 6C 14 02 B5 05 BF C3 CB 2F 32 65 0B 50 89 5A 4A 45  
6.103353e-03, 03 54 94 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 01 38 4A 44 2D 60 0F 07 9B 3A 41 FD EB DC 60 CC FF D1 C0 8D 06 10 AA 93 B9 42 7C 81 DC E2 13 78 3A 3D 38 D8 84 05 84 14 83 51 CD FF 77 48 46 03 92 9A 4C 32 1A 17 26 91 5F 90 0A 25 CB 76 E1 05 20  
6.125254e-03, 03 54 95 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF C6 60 0D 0C 69 66 32 4C FD 9C 3F 35 AA AA EA 04 88 88 88 AA 88 88 88 88 F8 90 88 88 60 46 66 97 1B E6 34 05 A2 9C 52 BC 49 D0 88 68 35 38 48 06 A1 87 12 86 46 CD EA 85 41 C5 35 FF 79 89 A3 AC  
6.147154e-03, 03 54 95 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 6C 92 EB 28 E7 9D 5F 4E FF 7F 13 51 27 5D F7 2F 2E EE 24 D2 34 20 90 12 00 80 A0 5B CE CC 54 14 FE 81 68 D1 87 93 60 79 72 8B E4 51 E9 5D 4E 01 49 35 08 A3 F8 85 FA 04 75 D2 8C 71 23 06 12 49  
6.169055e-03, 03 54 95 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 48 BB 82 24 79 61 D0 7C 02 6E CC 7F FF FF BF 44 3F 49 80 FC 69 EE FF FF C0 2B 47 A6 E7 EF 0E 61 DB F6 D9 3E 52 DB B6 6D CE DD E9 D6 90 14 5E 6B 62 7E 60 50 E2 6A 31 F3 93 FE D3 4C 24 38 01 23  
6.190956e-03, 03 54 95 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 1E 22 82 1B F7 92 B9 44 C8 21 A4 9F 09 05 49 71 16 FE CA 0C 73 FE CF 42 4B 58 01 34 45 32 22 27 4B F6 21 0A 69 E1 A4 94 B3 0C 0B 05 DF 35 1F C1 23 65 72 D0 03 3E 55 88 1C 21 E4 11 90 12 8E B6  
6.212857e-03, 03 54 96 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 7E CD 8E 40 AC 4B 85 96 88 ED 7F 11 C8 6F 65 41 A6 F6 90 EC A0 1C 10 24 31 0B 41 DA 06 28 E8 4F 84 91 80 2B 57 82 6C 0D DA 23 F1 24 C5 D0 D0 05 B4 54 03 82 8F 60 1E 02 9D 40 4F D0 2C 6F 7D 78  
6.234758e-03, 03 54 96 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF D3 D2 79 E3 52 B1 8E 98 39 FE 79 3F 05 8B 69 C8 4E C0 73 07 FD C8 10 55 E4 01 1C 04 1F 8C 90 59 A5 0A 3E 76 BF E3 96 A1 DD 9F 6F BB B3 6D DB B6 E6 EA 65 6B 93 46 AE DB 36 28 58 4D FF 06 81 E3  
6.256658e-03, 03 54 96 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 19 99 70 D0 76 83 81 79 21 C0 8D 1E 55 CF 76 00 B6 6D A9 F2 4E 65 2D DB 6E 5B A0 EA 9A 46 49 06 9C A0 50 90 E5 F9 3D 05 99 00 6E C2 FE F1 F0 08 1D 10 38 8F DB E6 DA B6 24 49 92 6D 9C FF B3 BF  
6.278559e-03, 03 54 96 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 4F 2D 10 81 2C C9 A8 6B B7 8D 12 02 AF D2 3A 7F 64 54 2E 30 01 2F 76 1C 51 B5 84 45 8A 33 56 D5 55 51 85 AA 99 A3 26 3B 10 FC AF 0B 86 01 8B 11 F9 77 42 B1 60 84 4C B8 74 B8 1A 50 F2 42 42 FF  
6.300460e-03, 03 54 97 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF D2 D1 25 AB FB 92 24 49 BE A6 8B 3E A7 5D 5D A2 80 82 AA 32 C1 80 C5 20 89 A5 3F A5 3F 39 9C 5F 53 F0 A2 00 F5 5F 55 7D 9A 0C 92 E2 01 50 C0 80 16 11 F0 86 F3 EF 0C 03 20 03 82 64 3F 1C 9E 91  
6.322686e-03, 03 54 97 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF AD 59 AE 50 40 2E A8 5D 00 06 11 1E F9 07 2C C2 B5 EA 41 F3 08 FE 84 4A 47 4E 05 18 03 6F 70 FC 0D 52 AB 89 F3 91 28 F1 18 A0 08 88 36 FF 05 8B 61 52 C1 58 A5 71 22 C7 87 7A 45 EE 28 44 38 9F  
6.344905e-03, 03 54 97 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF FD 04 8B 40 23 98 AE 08 32 71 A6 67 08 C5 EE 9F CB 4E 90 08 7F 2D 7E E0 8A 4B F0 FF 9F 70 D8 0C FE 26 A1 C6 11 08 84 04 1E 4C 9F 20 FF FF DA 96 84 D9 FF FF 0A 37 ED 03 08 0D BC B6 5E 2C 11 10  
6.366805e-03, 03 54 97 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 38 C3 60 AB 8E FF A0 4C 10 41 23 35 DB 76 3D 81 1E 47 0E 41 02 04 42 A5 83 2F BB 24 FF FF 2F 13 D9 FF FF FF 8E 4C FE E1 14 BF 4D 60 CD 6C 24 E8 23 F8 EF 60 1F E9 73 60 18 29 FF 06 C1 49 F9 34  
6.388706e-03, 03 54 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 0C 56 CA 9F 5F F0 52 7E DF 82 99 F2 FC 15 DC 94 E5 A7 60 A7 FF 2E C1 3F 1D 82 8F CA 03 3F 95 FF BE 2A FF BB 55 FE 76 06 7F 7B 02 FF 02 FE D7 CA 5F F9 F7 76 FF FF AA AA FF 7B 24 C0 DB F6 FF FF  
6.417267e-03, 03 54 98 2C 00 00 00 00 , 7F FF FF FF 02 FE D7 CA  
6.419702e-03, 03 54 98 30 00 00 00 00 , 00 00 00 00 5F F9 F7 76  
6.422136e-03, 03 54 98 34 00 00 00 00 , FF FF FF FF FF FF A2 AA  
6.424570e-03, 03 54 98 38 00 00 00 00 , FF FF FF FF FF 7B 24 C0  
6.427023e-03, 03 54 98 3C 00 00 00 00 , FF FF FF FF DB F6 FF FF  
6.433168e-03, 03 54 98 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 01 BB DF 24 49 92 6C 92 24 49 92 49 92 24 49 FF FF BF 24 FF FF FF FF FF FF FF FF FF 9D 00 93 AA AA EA FF FF FF FF FF FF FF FF FF 53 CB C9 FF FF FF FF BF FF FF FF FF FF FF FF FF 00 E0 FF 93 00 00 19 3C  
6.463802e-03, 03 98 00 04 00 00 00 00 , FF FF FF FF 00 80 00 00  
6.466236e-03, 03 98 00 00 00 00 00 00 , 00 00 00 00 FA CE 04 03  
6.473123e-03, 03 98 40 28 00 00 00 00 , 3F FF FF FF 10 86 7D FF  
6.475558e-03, 03 98 40 2C 00 00 00 00 , 00 00 00 00 1A 7E 93 FF  
6.477992e-03, 03 98 40 30 00 00 00 00 , 00 00 00 00 1C 7F 84 FF  
6.480426e-03, 03 98 40 34 00 00 00 00 , 00 00 00 00 20 7A 9C FF  
6.482861e-03, 03 98 40 3C 00 00 00 00 , 00 00 00 00 2D 74 86 FF  
6.485295e-03, 03 98 40 38 00 00 00 00 , 00 00 00 00 24 7B 84 FF  
6.491133e-03, 03 98 40 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 09 C7 3F 35 6D C4 FF 45 63 DC FF 4B 62 0D FF 4F 72 8C FF 6B 4E 94 FF 70 67 94 FF 75 5A C1 FF 87 40 9C FF A0 56 A6 FF AD 22 A5 FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF  
6.513359e-03, 03 98 40 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF 10 86 7D 00 23 83 7F 00 32 85 7D 00 4A 85 7D 00 4A 86 7D 00 69 87 7D 00  
6.535260e-03, 03 98 40 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 7B 87 7D 00 93 87 7D 00 96 1D 0C 00 B6 1D 0C 00 B6 1D 0C 00 B6 1D 0C 00 B6 1D 0C 00 B6 1D 0C 00 B6 1D 0C 00 B6 1D 0C 00 10 86 7D FF 18 85 80 FF 21 86 7E FF 27 86 7F FF 31 86 7E FF 3D 86 7D FF  
6.557161e-03, 03 98 41 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 42 86 7D FF 49 86 7D FF 50 86 7D FF 60 87 7D FF 6C 87 7D FF 75 87 7D FF 81 87 7D FF 89 87 7D FF 8E 87 7D FF 94 87 7D FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF  
6.579062e-03, 03 98 41 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF B2 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C 00 B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF B6 1D 0C FF  
6.601279e-03, 03 98 41 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF B6 1D 0C FF B6 1D 0C FF 06 7C 8E FF 09 7B 96 FF 10 77 A6 FF 18 72 BB FF 27 70 CE FF 2C 6A E1 FF 33 64 F9 FF 40 33 BD FF 44 78 A6 FF 48 7C 90 FF 48 7C 90 FF 44 78 A6 FF 27 70 CE FF 48 7C 90 FF  
6.623180e-03, 03 98 41 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 44 78 A6 FF 27 70 CE FF 06 7C 8E FF 09 7B 96 FF 10 77 A6 FF 18 72 BB FF 27 70 CE FF 2C 6A E1 FF 33 64 F9 FF 40 73 BD FF 44 78 A6 FF 48 7C 90 FF 48 7C 90 FF 44 78 86 FF 27 70 CE FF 48 7C 90 FF  
6.645081e-03, 03 98 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 44 78 A6 FF 27 70 CE FF 06 7C 8E FF 09 7B 96 FF 10 77 A6 FF 18 72 BB FF 27 70 CE FF 2C 6A E1 FF 33 64 F9 FF 40 73 BD FF 44 78 A6 FF 48 7C 90 FF 48 7C 90 FF 44 78 86 FF 27 70 CE FF 48 7C 90 FF  
6.666982e-03, 03 98 42 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 44 78 A6 FF 27 70 CE FF 06 7C 8E FF 08 7B 95 FF 11 76 A7 FF 17 73 B8 FF 29 6B E0 FF 32 6E CF FF 33 64 F9 FF 45 71 BD FF 4C 77 A1 FF 50 7A 93 FF 48 7C 90 FF 44 78 86 FF 27 70 CE FF 48 7C 90 FF  
6.688882e-03, 03 98 42 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 44 78 A6 FF 27 70 CE FF 06 7C 8E FF 08 7B 95 FF 11 76 A7 FF 17 73 B8 FF 29 6B E0 FF 32 6E CF FF 33 64 F9 FF 45 71 BD FF 4C 77 A1 FF 50 7A 13 FF 48 7C 90 FF 44 78 A6 FF 27 70 CE FF 48 7C 90 FF  
6.710783e-03, 03 98 42 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 44 78 A6 FF 27 70 CE FF 06 7C 8E FF 09 7B 96 FF 10 77 A6 FF 18 72 BB FF 27 70 CE FF 24 6A E1 FF 33 64 F9 FF 40 73 BD FF 44 78 A6 FF 48 7C 90 FF 48 7C 90 FF 44 78 A6 FF 27 70 CE FF 48 7C 90 FF  
6.732683e-03, 03 98 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 44 78 A6 FF 27 70 CE FF 12 76 AC FF 33 64 F9 FF 33 64 F9 FF 12 76 AC FF 26 6B DA FF 12 76 AC FF 26 6B DA FF B7 80 80 FF 12 76 AC FF 33 64 F9 FF 33 64 F9 FF 12 76 AC FF 26 6B DA FF 12 76 2C FF  
6.754585e-03, 03 98 43 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 26 6B DA FF BF 80 80 FF C0 80 80 FF C1 80 80 FF C2 80 80 FF C3 80 80 FF C4 80 80 FF C4 80 80 FF C6 80 80 FF C7 80 80 FF C8 80 80 FF C9 80 80 FF CA 80 80 FF CB 80 80 FF CC 80 80 FF CD 80 80 FF  
6.776486e-03, 03 98 43 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF CE 80 80 FF CF 80 80 FF 00 7F 7F FF 0F 7E 7F FF 1A 7F 7F FF 29 7F 7F FF 34 7F 7F FF 46 80 7E FF 53 7F 7E FF 5A 7F 7F FF 61 7F 7F FF 6A 7F 7F FF 6F 7E 7F FF 72 81 7D FF 78 7E 7F FF 7A 81 7D FF  
6.798386e-03, 03 98 43 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF 80 81 3D FF 80 7E 7F FF 89 80 7E FF 91 7E 7F FF 9A 7E 7F FF A2 7E 7F FF AA 7F 7F FF B3 7F 7F FF BB 7E 7F FF C2 7F 7F FF CB 7E 7F FF D8 7E 7F FF E4 7F 7F FF ED 7E 7F FF F3 7E 7F FF F7 7E 7F FF  
6.820287e-03, 03 98 44 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF FA 7E 7F FF FE 7E 7F FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 00 80 80 FF 10 86 7D FF 1A 7E 93 FF 1C 7F 84 FF 20 7A 9C FF 24 7B 84 FF 2D 74 86 FF  
